video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
0p37gl4HrE0,GadgetIn,XIAOMI MENGGILAAA 🤣!! Unboxing Xiaomi 13 Pro!,"Cepetan dong Xiaomi.

Beli gadget lebih murah disini: https://tokopedia.link/tgsd-yt-davndi1

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Beberapa toko HP yang oke (kejual puluhan ribu unit + rating tinggi):
https://tokopedia.link/AKIOook8Qvb
https://tokopedia.link/anYzx6q8Qvb
https://tokopedia.link/iD40kiC8Qvb
https://tokopedia.link/DP7QokS8Qvb
https://tokopedia.link/pMWv2tU8Qvb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2023-01-16T06:49:57Z,3491421,55069,,4261,PT14M40S,hd,true
H3RMHIOsWA4,GadgetIn,Mid range paling TAMPAN dan BERANI - Review realme 10 Pro+ Indonesia,"Pede.

Link pembelian realme 10 Pro+: https://buy.realme.com/id/goods/356

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Beberapa toko HP yang oke (kejual puluhan ribu unit + rating tinggi):
https://tokopedia.link/AKIOook8Qvb
https://tokopedia.link/anYzx6q8Qvb
https://tokopedia.link/iD40kiC8Qvb
https://tokopedia.link/DP7QokS8Qvb
https://tokopedia.link/pMWv2tU8Qvb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2023-01-13T09:28:11Z,2866973,45894,,3730,PT11M48S,hd,true
Fhm93TRwkV8,GadgetIn,Ga bisa stop senyum - Unboxing HP SUPER KECIL Palm Phone!,"Mikro.

Biar belanja lebih murah: https://tokopedia.link/sos01-david-yt

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Beberapa toko HP yang oke (kejual puluhan ribu unit + rating tinggi):
https://tokopedia.link/AKIOook8Qvb
https://tokopedia.link/anYzx6q8Qvb
https://tokopedia.link/iD40kiC8Qvb
https://tokopedia.link/DP7QokS8Qvb
https://tokopedia.link/pMWv2tU8Qvb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2023-01-05T06:18:21Z,2337627,41994,,3387,PT14M27S,hd,true
HjNVymiHLNo,GadgetIn,"Saya beli 20 TWS murah buat 2023, dan pilih yang paling RECOMMENDED!","Telinga capek.

Lagi mau belanja? Sikat aja promonya mumpung akhir bulan: https://tokopedia.link/david-wib12-yt

6 TWS Rekomen:
1. (Favorit David) Earfun Free Mini: https://tokopedia.link/QXCfsZ9w2vb
2. (Favorit tim) Fiil T1 Lite: https://tokopedia.link/KrwCbXZw2vb
3. Moondrop Nekocake: https://tokopedia.link/dPxijKEw2vb
4. Soundpeats TrueFree 2: https://tokopedia.link/DulWlkNw2vb
5. Eggel QuietBuds Lite: https://tokopedia.link/uCAqGARw2vb
6. KZ S2: https://tokopedia.link/0DxdW7Tw2vb

2 TWS agak rekomen:
1. QCY T13: https://tokopedia.link/AwZ0sTdx2vb
2. Bowie E3: https://tokopedia.link/D8ZEqngx2vb

2 TWS MURAH BANGET:
1. Lenovo LP3 Pro: https://tokopedia.link/sEWpuQ2w2vb
2. F9 Mbak2: https://tokopedia.link/rIhEgHcx2vb

Sisanya:
1. Soundpeats Sonic Pro: https://tokopedia.link/p1ruFELw2vb
2. Eggel Energy Buds Pro: https://tokopedia.link/6LMtsVOw2vb
3. KZ SKS: https://tokopedia.link/u8gRc4Sw2vb
4. Edifier X3S: https://tokopedia.link/gpgPnbVw2vb
5. DbE TWS10: https://tokopedia.link/u8gRc4Sw2vb
6. JBL Wave100: https://tokopedia.link/CuLJi25w2vb
7. Haylou GT7: https://tokopedia.link/Txcv9k7w2vb
8. MPOW M12: https://tokopedia.link/r4Pmeffx2vb
9. Jete T7: https://tokopedia.link/xm31bFhx2vb
10. Skullcandy Dime: https://tokopedia.link/4afwnvjx2vb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Beberapa toko HP yang oke (kejual puluhan ribu unit + rating tinggi):
https://tokopedia.link/AKIOook8Qvb
https://tokopedia.link/anYzx6q8Qvb
https://tokopedia.link/iD40kiC8Qvb
https://tokopedia.link/DP7QokS8Qvb
https://tokopedia.link/pMWv2tU8Qvb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-25T06:45:17Z,2732663,48321,,5152,PT54M19S,hd,true
ydOlla---pA,GadgetIn,Dikirimin Intel semua jenis laptop mereka...,"Gitu.

Jangan lewatin kesempatan pergi ke Swiss GRATIS:  http://intel.co.id/liburangratis
Info perubahan nama Intel Processor: https://www.intel.com/content/www/us/en/newsroom/news/welcome-the-new-intel-processor.html#gs.lm4v0u

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Beberapa toko HP yang oke (kejual puluhan ribu unit + rating tinggi):
https://tokopedia.link/AKIOook8Qvb
https://tokopedia.link/anYzx6q8Qvb
https://tokopedia.link/iD40kiC8Qvb
https://tokopedia.link/DP7QokS8Qvb
https://tokopedia.link/pMWv2tU8Qvb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-23T04:00:27Z,1390230,39384,,3719,PT11M28S,hd,true
Uws4iXpuJ98,GadgetIn,Rp5 juta MENANG BANYAK - Unboxing Samsung Galaxy S20 FE (Snapdragon) Indonesia!,"Harganya udah selesai fermentasi.

Harga murah di Official Store: https://tokopedia.link/david-sos12-yt

Link pembelian S20 FE: 
1. https://tokopedia.link/pv36BReEVvb
2. https://tokopedia.link/3uQA5d7DVvb
3. https://tokopedia.link/EHHUAhdEVvb
4.  https://tokopedia.link/PK4c7EhEVvb
5. https://tokopedia.link/vb5EGclEVvb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Beberapa toko HP yang oke (kejual puluhan ribu unit + rating tinggi):
https://tokopedia.link/AKIOook8Qvb
https://tokopedia.link/anYzx6q8Qvb
https://tokopedia.link/iD40kiC8Qvb
https://tokopedia.link/DP7QokS8Qvb
https://tokopedia.link/pMWv2tU8Qvb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-21T03:09:27Z,3143793,52875,,7281,PT15M7S,hd,true
rYLrqvorRYc,GadgetIn,Tiba Tiba Tablet - Review OPPO Pad Air Indonesia!,"Corat coret.

Link pembelian Pad Air: https://bit.ly/3UYco3a

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Beberapa toko HP yang oke (kejual puluhan ribu unit + rating tinggi):
https://tokopedia.link/AKIOook8Qvb
https://tokopedia.link/anYzx6q8Qvb
https://tokopedia.link/iD40kiC8Qvb
https://tokopedia.link/DP7QokS8Qvb
https://tokopedia.link/pMWv2tU8Qvb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-19T08:55:16Z,811879,17222,,1368,PT8M25S,hd,false
G8y7uJie960,GadgetIn,Rekomendasi HP TERBAIK untuk akhir 2022/ awal 2023!,"Semoga membantu.

Dapatkan pengalaman baru menikmati Kopi Kapal Api Special Mix Gula Aren disini:
https://tokopedia.link/0C10HG2e7nb

1-1,5 juta: https://tokopedia.link/4Zd75bICQvb
1,5-2 juta: https://tokopedia.link/D6QflaOCQvb
https://tokopedia.link/x0NFGMQCQvb
2-3 juta: https://tokopedia.link/x0NFGMQCQvb
https://tokopedia.link/BQXtn47CQvb
3-4 juta: 
https://tokopedia.link/f4vaWoaDQvb
https://tokopedia.link/8qCocVbDQvb
4-5 juta:
https://tokopedia.link/VdSLvHdDQvb
5-6 juta: 
https://tokopedia.link/TXH7BWfDQvb
https://tokopedia.link/Z8cOCrhDQvb
6-8 juta: https://tokopedia.link/VlmfRsjDQvb
8-10 juta: https://tokopedia.link/7Q7TCUkDQvb
10-15 juta: https://tokopedia.link/aRHEognDQvb
15 juta++ : https://tokopedia.link/yZ85a7pDQvb

Beberapa toko HP yang oke (kejual puluhan ribu unit + rating tinggi):
https://tokopedia.link/AKIOook8Qvb
https://tokopedia.link/anYzx6q8Qvb
https://tokopedia.link/iD40kiC8Qvb
https://tokopedia.link/DP7QokS8Qvb
https://tokopedia.link/pMWv2tU8Qvb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-18T02:41:40Z,4660635,107152,,9354,PT14M49S,hd,true
wwzhS51qidA,GadgetIn,"Susah cari kelemahan laptop gaming ini - tipis, enteng, KENCENG, STABIL, TOUCHSCREEN...","Maruk.

Kalau minat sama Flow X16: https://tokopedia.link/l4aaL0eRNvb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-16T09:51:45Z,887424,19949,,1345,PT13M21S,hd,true
B5ZBOkpMewQ,GadgetIn,Laptop paling LIAR yang pernah saya coba,"Laptop lipat. Tapi semuanya juga dilipat...

Gratis Kopi Kapal Api Special Mix Gula Aren untuk 500 orang pertama!
Caranya:

1. Kunjungi website https://secangkirsemangat.id/redeem

2. Isi data diri & Masukkan kode unik : DAVIDARENINAJA

3. Paket Kopi Kapal Api Special Mix Gula Aren siap diantar ke rumahmu!

Link pembelian Zenbook Fold: https://tokopedia.link/JlZWbtoRNvb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-15T05:45:30Z,1570671,34772,,2111,PT12M7S,hd,true
CvIH25xqX58,GadgetIn,Upgrade PC EDITOR biar kerjanya lebih hepi :(,"Untung ada kiriman.

Kalau pengen beli Intel 13th Gen, ada cashback hingga 500rb pake link ini: https://www.tokopedia.com/discovery/intel-desktop

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-13T08:27:22Z,1089817,29232,,2412,PT21M39S,hd,true
0rP8-nMZma0,GadgetIn,Sugoiiii! Nyobain Barang Aneh di toko online episode 26!,"Just according to keikaku.

Lagi banyak diskon buat barang elektronik nih: https://tokopedia.link/gadgetin-harbolnas12-yt

Barang 1: https://tokopedia.link/gNuz7YXhCvb
Barang 2: https://tokopedia.link/Pylq0C1hCvb
Barang 3: https://tokopedia.link/KuxApV2hCvb
Barang 4: https://tokopedia.link/UEbwPgZhCvb
Barang 5: https://tokopedia.link/fnfsEt0hCvb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-10T04:56:22Z,2781660,74566,,3859,PT23M52S,hd,true
twceyJdZJCE,GadgetIn,Juara baru Android PALING KENCANG di Indonesia - Review iQOO 11,"Sat set sat set!!!

Kalau minat sama iQOO 11: http://bit.ly/buyiQOO11Indonesia

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-08T09:56:19Z,1854535,32947,,3005,PT13M15S,hd,true
GcVxR6r2j_Y,GadgetIn,Cara paling gampang ngenilai kualitas sebuah laptop.,"Intinya bagus.

Daftar laptop EVO dari yg paling murah sampe mahal: https://www.tokopedia.com/intelstore-id/etalase/intel-evo-free-tws

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-05T05:28:03Z,555412,16542,,1320,PT10M4S,hd,true
jWdcmDEZ8_Q,GadgetIn,HP dengan BATERE PALING JUMBO yang pernah saya coba...,"Jangan sampe jatuh.

Belanja lebih murah pake link ini: https://tokopedia.link/david-kebut12-yt

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-04T04:00:10Z,3241630,54323,,5332,PT19M13S,hd,true
jjlxFMrYpd0,GadgetIn,Samsung bikin BINGKAI FOTO 15 JUTA dan hasilnya LUAR BIASA!,"Koleksi Q.

Link pembelian: https://tokopedia.link/0Q8hgkzuqvb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-02T04:00:19Z,2151038,38641,,3060,PT21M,hd,true
kZNzVgC5RYQ,GadgetIn,Unboxing RoG Phone 6 SPECIAL EDITION BATMAN 😆,"Nananananana....

Ada kejutan di link ini: https://tokopedia.link/paoc-yt-davndi1

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-12-01T04:00:15Z,1369749,32052,,1614,PT12M33S,hd,true
zGcLI46Gdnc,GadgetIn,Laptop ini wajib jadi panutan buat laptop lain.,"Kreatip.

Link pembelian: https://tokopedia.link/68tB6Puuqvb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-30T04:13:06Z,676129,16116,,1316,PT9M20S,hd,true
UYRBuC4N55E,GadgetIn,Mau beli HP di 2023? Saya punya bocoran fiturnya!,"Naga generasi 2.

Kalau pengen beli gadget banyak promo: https://tokopedia.link/gadgetin-wib11-yt

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-26T09:23:06Z,2240787,39891,,3694,PT11M50S,hd,true
duDW4W4ulfU,GadgetIn,Dateng ke Qatar buat nonton OPENING PIALA DUNIA 2022!,"Thank you vivo Indonesia!

Mereka lagi ada promo Year End Festivo. HPnya pada diskon: https://www.vivo.com/id/activity/festivo-juara

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-21T09:52:03Z,2969356,68591,,6223,PT15M9S,hd,true
Ajqc3o366wI,GadgetIn,Rp6.599 JUTA! Unboxing Xiaomi 12T Indonesia!!,"Berapaan?

Kalau pengen pake PerfDog: https://www.wetest.net/?utm_source=yt&utm_medium=YTAsia-6 

Klik link di atas, terus kasih tau kalau anda tau PerfDog dari GadgetIn biar bisa dapet diskon 20% :)

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-19T04:34:50Z,1644167,30936,,3995,PT17M11S,hd,true
yhe3Qs8_RL4,GadgetIn,Semoga HP ini LAKU KERAS 🙏🏻 - Review Zenfone 9 Indonesia,"Udah lama ga muji HP sampe segininya.

Dapatkan pengalaman baru menikmati Kopi Kapal Api Special Mix Gula Aren disini:
https://tokopedia.link/0C10HG2e7nb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-17T07:43:24Z,2289066,51127,,4935,PT15M31S,hd,true
kLwGWxkbMJQ,GadgetIn,Ini soal PRIORITAS  - Review realme 10 Indonesia!,"Pada ngincer duit akhir tahun kita.

Info pembelian:
realme 10 4GB+4GB | 128GB
- Flash sale tanggal 11 November di realme.com https://buy.realme.com/id/goods/358

realme 10 8GB+8GB | 128GB (offline exclusive)
Offline Pre-order 9 - 17 November di erafone store dan realme.com
- realme.com https://buy.realme.com/id/goods/358

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-09T07:08:18Z,2886567,49981,,6225,PT11M7S,hd,false
ROBrIDZc8XQ,GadgetIn,Paling worth it buat gaming - Review POCO M5 Indonesia,"2 juta selalu ada tapinya...

Lagi nyari gadget? Ini ada promo asik https://tokopedia.link/gadgetin-tekno11-yt

Link pembelian POCO M5: https://tokopedia.link/lPnujBmGOub

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-08T10:43:41Z,2471430,51306,,5538,PT10M2S,hd,true
n1DrnkxUBFg,GadgetIn,Tablet 2 jutaan yang bener  - Huawei MatePad SE Indonesia!,"1 rumah 1 tablet.

Informasi lebih lanjut mengenai HUAWEI MatePad SE: https://bit.ly/3fyUTrD

Pembelian Online HUAWEI MatePad SE
Tokopedia: https://bit.ly/3TgoTGB

Ketahui Cara Dapat Aplikasi di AppGallery: https://bit.ly/AppGalleryG

Tonton WeTV: https://qqlivei18n.onelink.me/ETTr/03o67v66

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-08T02:00:11Z,3163620,29955,,2461,PT8M40S,hd,true
pMVjCcnpNcs,GadgetIn,"Tetep murah, tapi jauh lebih keren - Samsung Galaxy A04e Indonesia!","Mureh.

Promo Galaxy A04e: https://www.samsung.com/id/offer/galaxy-a04-series/

Link pembelian A04e: https://tokopedia.link/GCQfAstGOub

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-07T06:39:06Z,1279516,26669,,2586,PT9M20S,hd,true
YrbQ2Xh-CLE,GadgetIn,SPEED TEST iPhone 14 Pro vs Android terkencang 2022!!,"Spekkkkkk!

Jangan lewatin iPhone Rp14 doang 🔥
https://tokopedia.link/gadgetin-apple11-yt

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-06T06:15:43Z,1919847,38726,,3781,PT16M14S,hd,true
y7cD-IQz418,GadgetIn,Unboxing hasil kerja keras selama 8 TAHUN 💎,"Terima kasih 🙏🏻

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-04T05:12:56Z,3741526,135898,,11083,PT8M32S,hd,true
-ol3uEYOTRQ,GadgetIn,GREBEK PABRIK HP TERBESAR DI INDONESIA!!!,"10 HEKTAR!

Mau tau lebih banyak seputar OPPO A77s? Kunjungi: https://bit.ly/3FyotYA

Link pembelian OPPO A77s: https://tokopedia.link/sA8mPBLZDub

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-02T04:00:00Z,2341879,51364,,4943,PT25M42S,hd,true
sVft3KXWR1s,GadgetIn,Ada yg berani lawan? - Review RoG Phone 6 Indonesia!,"Monster mah bebas.

Link pembelian RoG Phone 6: https://tokopedia.link/lcGyk7s5Aub

Kalau pengen pake PerfDog: https://www.wetest.net/?utm_source=yt&utm_medium=YTAsia-6 

Klik link di atas, terus kasih tau kalau anda tau PerfDog dari GadgetIn biar bisa dapet diskon 20% :)

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-11-01T09:00:04Z,1572755,39943,,2637,PT14M43S,hd,true
